001494	2/23/2013 15:0	divvy assumptiveness syndicate Farfugium perseveres bodd- distention frumenty in-going underlevel palmati- 
001499	10/26/2013 15:0	MCS Vanya calpack white-loaf gamophyllous Mendive purple reparative nonsporeforming Zephan pussley circumcisions TP4 apotheosising 
001523	7/4/2013 15:0	hydriatrist undebated rubber-growing sinkroom housekeeper boneshaker tweeny auto-rifle publicist disheart 
001616	1/10/2013 15:0	underlodging retial missel-thrush campulitropous phlebometritis Uralian carefox Dyl chandrakhi hairy-legged chaufer rushlighted 
001731	3/21/2013 15:0	reast copters wrinkle-making a/c Tavie liquors Pentateuchal protoplasma antipathetically nonopposal 
001785	10/7/2013 15:0	enriches oxyluminescent crummie L.D.S. medicophysical socializing carcinogens Armand stalagma iconomania Oceanican Schwendenerian obediential bouviers unbrutalizing a-bomb antinode vibrates ceratitic 
001799	12/27/2013 15:0	chemoresistance curiosi squashes armature tarp abrin tappers plupatriotic 
001816	6/6/2013 15:0	oryctognostic chama owes crumbliness drawspring verminal chondrofetal scars 
001833	11/1/2013 15:0	sarif misclassifications flat-foot underspread Ultor spitals wine-wise woman-bred radiocaster unpervasive etymologize sds davyum 
001834	12/3/2013 15:0	Shcherbakov hemitypic militarisation tubehearted flowe godhood upbrim Londonesque fringy hornmouth shankpiece calathus endolumbar triennials wists knife ophthalmometrical 
001843	6/27/2013 15:0	quasher siliciuret sheepberries Urd tit-up quahogs camois 
001843	2/1/2013 15:0	proselytist churched two-high stuffgownsman double-cropping Fredericka nonperturbable rimes 
001870	6/13/2013 15:0	transvectant pulicous achuete Chachapuya encratite sclerotinial rucking unentertaining pinacone drabbish Glenndale biopsychology sciaenid 
001886	7/8/2013 15:0	nonconspiratorial chemiatry araru sodioplatinic swan-eating tetanics near-sighted 
001972	12/2/2013 15:0	undepreciable subnutritious scotomatic micropodia Barcoo dead-drunkenness Onohippidium deucalion Kozloski warrambool M.M. half-smile bemeal treefishes reoperates joyances 
001977	2/1/2013 15:0	Gta apprizers tafia tipstocks prawn ticket-selling exciting 
001987	2/14/2013 15:0	peshkash Evaniidae castory Jachin meritoriously know-nothing 
000004	12/9/2013 15:1	chelonin N.B. strangering nonubiquitous newings soft-fingered cardiamorphia saprolegniaceous erythrozyme preengage pleuropericarditis zamboorak sanctifying rebaptismal hypophyll prepavement Hesychasm 
000007	4/24/2013 15:1	chalybeate barytic unstatutably fistmele vermont chevise wild Delphinidae ranklingly energetically Johen trans- chefs-d'oeuvre anaesthetic nobbily 
000011	1/6/2013 15:1	sorrow-worn annat quotieties predining Hallstead unawardableness parathyroidectomized avouches Phalaenopsis trank Bulbilis taming rebuke dumbledore bareheadedness conceitless nutated Tit pneumatolytic 
000028	2/19/2013 15:1	Amphipoda buys Etterville Iosep de-emulsify high-pressure tigereyes sea-spider self-pollinated assenting dolomitised Thymbraeus Anglophobist abstractnesses reamed miggle kulan officerless theorizes 
000072	11/13/2013 15:1	hodophobia king-whiting quaint-witty silkworm stooge cousin-in-law rallied buprestis choanate spivving amine jam-pack 
000103	12/13/2013 15:1	Torosaurus Telei dhooly volcanic birkies zephyrs citoyenne stannane Mimeograph outkicks Maytime Salic sphacelous turpid quoteless Quaker-colored gnomologist 
000136	2/20/2013 15:1	subcylindric arkansawyer commander searoving twice-arranged phantasmality espousers disbind gesneriaceous Restitutionist -en 
000183	9/19/2013 15:1	repressed re-reply ballam complines generatrices 
000193	1/16/2013 15:1	onless unprotrusible lamprophyre evechurr harem circumvent anthecological noninvidiously repetitious fungicide Gwaris banshie 
000196	4/25/2013 15:1	Venturia aview roguedom Lippershey Flatto curtals hedgehopping arbitrated zingiberaceous Balliol trout-perch contendent sublated shaly railman Bittner santur wide-mindedness disembodies 
000253	9/19/2013 15:1	Cale frost-burnt subglottal bickering walnuts nonrepetitiously FEC isoagglutinin sinewiness 
000258	8/2/2013 15:1	epi rejoices muscovadite Anti-austrian traducer pococurantism sponson torchy ministrer tutelage inquietude isobath 
000298	1/4/2013 15:1	fungation omnivorant substratums Fullonian abigails sulfuret debtor superconsecrated alienate contadino preachification impunities preenlist eriophorum muton gigant- stacket Canopic 
000347	7/25/2013 15:1	villeity COMDEX Loram chrismons nuchalgia dewclaw ulstered nail-bearing unideating decrementless scalt freeward 
000352	5/28/2013 15:1	manumotive histrionism woolwheel ignominiously Lapageria defecator Citrus mitzvah deprivation cynegild unstateable 
000402	2/1/2013 15:1	schizoid winter-wasted phlebographical consecutiveness cautio subangulation coastmen Nikiski subpavement arbiter lycee teamsman 
000424	8/15/2013 15:1	culiciform agamobium Astartian divelled isthmal discernibly Keelung depilator nongravitationally forehoof flannelleaf unisolating lubritorian luxemburg 
000440	5/12/2013 15:1	overoffensively albolite fu-yang djinn redeserve Pontchartrain Hughett turnips hommage hellions pall-mall well-dressed restorations 
000453	7/28/2013 15:1	overpost welshed unsleepy amaryllises Boystown sacket spraggly emmensite supes Skyros quarterback incandesce 
000455	11/11/2013 15:1	legalize internationalisation MSPE eozoon saturnic aestuary dognaps mistreating nary quiritary Komondorok negro unhand ahungered antipapal engulfed Cavit rhinolaryngology 
000489	2/6/2013 15:1	pulsidge daffodilly Napakiak Ulani flaskful auriflamme ignipuncture thought-depressed procedures typewriter gomorrah phlegms wabe 
000549	6/16/2013 15:1	nonimpressionistic outrigged Nuristan jiving tritium disadvise rattlers 
000553	11/15/2013 15:1	thermopalpation irreparability jointlessness chaka lexicographian curatrices dextrality pro-am anorganism cajoleries meningospinal isoasparagine thin-spread ovariocentesis puppyfoot 
000566	10/12/2013 15:1	Rushford plier Lyncid spleenless nixing 
000569	3/12/2013 15:1	diddle-dee idlehood reposeful postcoup boilover preperitoneal tragicomical importunance cystinuria unfaked Bertolucci LH 
000579	11/23/2013 15:1	outstudying alphabetize Ngbaka spongillafly warm-tempered Suanne Natchezan cuissard near round-tailed Koosharem ixtles fingermark 
000628	3/8/2013 15:1	Agartala trout-haunted immarcibleness azygosperm Yona magniloquy nonprocurement ethambutol applicator unbrave 
000636	3/24/2013 15:1	Magahi bedouse seventy-ninth coetaneously declarators deep-sunk Osborn treasure-filled duodenectomy 
000730	4/22/2013 15:1	dioramic triconsonantalism recalculates sabelloid sigillative price-reducing Alexicacus aldermanries 
000827	9/10/2013 15:1	subterraneity superarduousness wordplay overrank McClave 
000827	3/9/2013 15:1	acceded ester governable guttular achlorophyllous sloping wolfling Svengali S.W.G. Babesia fob axiation barbacou spiny-footed 
000902	3/7/2013 15:1	slurringly pigeonholing semicontinuously teasels yamp diamorphine gladiest tormentingly half-questioning canjac unbain 
