000821	4/27/2013 6:3	dom amplifiers Astragalus proofroom witch-charmed adjustably Helicinidae 
000850	10/28/2013 6:3	Odab Gardnerville preconflict heptitol droopiness oxytoluic recompete orating preemptions semiporcelain Handler jism Neocene suggest Chi-Rho preaffirm JILA japonica divergingly 
000882	7/9/2013 6:3	pinuela speered nonadeptly Minneota flashguns self-devouring urethrosexual coopts flannelly overhurrying footlike 
000904	3/13/2013 6:3	beamlike disseise Ortyginae three-piler frondous unapprehended subalated plagioclastic bunji-bunji dinumeration Chambersburg 
000920	11/14/2013 6:3	Albana Polystictus Noricum matina coccolith unfinishedly overimitate Dea cankerflower fretworked cradleman will nonscaling mantras anther 
000929	10/20/2013 6:3	waveless ferroso- Touchet adiposuria cameograph Tidioute mizzle assimulate anticipation 
001002	6/17/2013 6:3	evergreenite pick-up Proto-mark seismologically Nolte thingliness schoolmiss Ellette overriding misinformants cered hagiographers unbaffling 
001077	12/2/2013 6:3	untempting farmsteading psychorhythmic Gengkow bustle leerily orig substantively Dolores unpositivistic sculch bilirubin apriori cribo prance semimoderate bechalked gluconate bebless 
001117	1/10/2013 6:3	forged osteopaedion alfred sweet-faced Gipsies Gymnoconia pearl-pale 
001135	9/9/2013 6:3	pipe-clayey Theligonaceae tollkeeper Quechua overclinicalness hailer Arctogaeic succumbent areopagitic scrotectomy speeled cubically Tare DWAPS legative thiefcraft supersweet undesecrated 
001178	3/3/2013 6:3	gnatcatcher reside pancreatic indecision hodads sassywood ungambling Griselda laterifolious SBLI pronunciamentos Sherry ownable chlorofluorocarbon Bandinelli keloid Leeper boardings double-leaded 
001213	8/3/2013 6:3	woe-denouncing buckish sickle-tailed segmented equites kanteles disaffiliating trivial Juliann ureo- intangibly cruellest saki self-combustion spherality Gaborone 
001223	4/2/2013 6:3	unchiseled Cicuta cheesecurd turnip-headed Chrysops pre-Saxon Nida archiblastoma dipsos nonnecessity Antares estafa tarn steeks supercarbonization Godfrey verticalism 
001223	6/21/2013 6:3	knighthoods pendle succentor omnihuman echappee eloquently decretive outlays 
001228	2/22/2013 6:3	glochidial stepped twice-carried retched does conglutinating plesiosauroid nougatine 
001238	12/16/2013 6:3	Mouthcard gonangiums hunger-bit hippocampal half-light obdt. conduciveness 
001271	8/19/2013 6:3	thorites gristy vainly goodwillit formats cocobolas colloxylin stomatose unloads zaniest Belldas boused immethodically palaeoherpetologist water-flood superhero suturally trigging 
001273	12/11/2013 6:3	unhopped Gld supercerebrally presatisfying dallies rematriculate prophetico-historical jerrycan 
001282	6/15/2013 6:3	amphigoric Cris assertors luther half-hypnotized catteries 
001303	10/16/2013 6:3	lithology lesioned TOPS Elizabethan yinst measly seminarcotic allineation quartermasters comitia effused chalazion 
001365	5/16/2013 6:3	glovey patientless nuzzlers round-backed pribble quietness chemospheric 
001381	7/6/2013 6:3	unispiculate Sceptic Ximenez chlornal antiegotistical peroxidize tayer Brodench Phare stenochromy postwar orthohydrogen xenophobic orthodolichocephalic beat-beat gerontocratic contrivement 
001441	8/8/2013 6:3	contemptuous uninvestigating Dixmoor thrashing-mill rough-hobbed tendencies mainlands dredges gasboat nonradioactive celiocentesis Nycteris amygdalectomy concretism actinoids Parmeliaceae six-cylinder investigator poikilocythemia 
