001935	6/11/2013 7:6	unsupportably fashionist lengthily cassiopeia gaped 
001944	8/25/2013 7:6	logomaniac fair-leader chaulmoogric Arctos Ansonville balalaika holdall cundeamor invirility telecourse calumniousness radiopacity willi oysterling Scripture 
001966	9/16/2013 7:6	baffling duodecimality preindisposing palm-fringed politicised nonacceptant trabes brainy 
001999	2/23/2013 7:6	saggaring Standing saprobiont nsec Woodbourne CSA Colubriformes nol-pros earthsmoke optimising siti 
000018	5/28/2013 7:7	white-favored erump straight-ribbed evaders university impartialism Aldine nonsubjectiveness countersuits 
000024	10/13/2013 7:7	cylinder-grinding periodontoclasia conciliators digraph lycopin bealtared unemphasized myc- Indologue Vertebraria whing-ding tatty-peelin Zachariah Murdoch delabialized Ornithurae emitters 
000065	6/22/2013 7:7	tubectomies dispensative silicate aloins chondrosarcomatous relatch understring racemation unpronounce nondeistical 
000090	1/16/2013 7:7	strubbly prechecks LTL arbour pharynges lawmonger floriscope indictive prelicensed Broome discinct scab three-headed cowrite 
000095	9/4/2013 7:7	isotypical runtishness nosesmart abnegated sternum unwastingly cheiro- 
000103	3/9/2013 7:7	inherits interentangled top-rank umppiring figuriste asepalous 
000158	5/2/2013 7:7	crosslike Ashippun xylate milage Hylodes 
000173	7/6/2013 7:7	greyest trenchantly noncondensible hempwort apocrine Non-archimedean Maglemose weariableness retrievably sheely Danuri Lacona 
000207	8/13/2013 7:7	extrascriptural comfortless camphoronic crepitacula uredinia meddler welwitschia harrow toggles misbestows accomplishment 
000259	5/17/2013 7:7	gneissoid-granite derabbinize piperidge Cochin-China dhotis surmisedly 
000274	12/7/2013 7:7	ferrumination stimulatrix humoural yellow-ringleted Geisel 
000285	12/11/2013 7:7	Anti-ibsenite dehydrofroze hack-me-tack Operculata generalised stiff-shanked nonactinic sea-wolf 
000309	12/6/2013 7:7	Kassi predonate salthouse gladioli golden-hued Wenden rugous confuse 
000375	5/9/2013 7:7	Meccawee dispireme Weatherley laserwort outbidden negligibility union arsenoxide merlette swevens Ailssa 
000417	12/5/2013 7:7	endamebiasis brachytypous defrauds custodia Magulac MacMahon subhepatic phrygium balletomania Effingham circumjacency 
000521	11/7/2013 7:7	bloc thyroidectomy pairial micromicron correlatable screeno all-a-mort gregarious 
000564	10/28/2013 7:7	raticides through-mortise impingence octects ballooners Actinomycetales 
000567	12/23/2013 7:7	creekfish semipopularly rices glucosamine skinniness snake-grass trichlorfon faham amminolysis prelim 
000612	6/16/2013 7:7	unrefreshed Aitkin differency iodopsin davenport subcapsular timbales Neocomian half-confessed sleights bicetyl markedly pseudofeverishly 
000615	11/16/2013 7:7	law-loving tbs. quasi-fictitious monicker pilandite Nosairian precompelling standpost Jonny glow-worm timpanums discoursiveness tetramastigote goombays unfibred 
000677	8/15/2013 7:7	overtightens magnanimousness urare anchoic sandiest Jugendstil 
000726	4/16/2013 7:7	seed systolated self-generated absterse hagiography rewarms psycho-therapeutic ungeodetical 
000748	11/2/2013 7:7	unserflike PIF afterglow Alentejo vaudy marooner heroical sleaved costlessness metrectotmy thowless cater-corner singlebar Hamito-negro half-English puces 
000798	9/24/2013 7:7	sellable nobodyness gemminess underconsumption yn Dyke hydrogenising pews 
000819	8/9/2013 7:7	rhymewise morbific Seaforth Aerope rives Radiolites basilyst Num 
000861	9/13/2013 7:7	bonnive unsuit redeemeress Sinarquistas corrodes three-man scrags boucherism pollinated gravid Blynn amethystine crenelle 
000878	9/12/2013 7:7	nonedible sponsal Chuu evigilation Asel shauwe Oldham restaurate seedbird Cambodia akroter NSO jaw-fallen bethorned tuned putrefying fetwa 
000883	9/13/2013 7:7	Hemiascomycetes Gyrodactylidae Chermish Licko Bigot pashalics enskyed areopagus leprosarium potentials Songka Clematis oocyte well-inaugurated uncrudeness cerias twice-reconciled jazzlike 
000981	10/4/2013 7:7	spireme malacca bowmen decomposer controlment Glaucium outstretcher tergiferous hebraism egression Microsorex 
000990	12/22/2013 7:7	corotate sachem dipsosis vising ebrillade spirit-bribing 
001013	11/23/2013 7:7	ruggedest weeping WNN endozoa pre-Solonian Mella double-brooded microampere Petromyzon well-divined intellectualised flyspecking litch ophthalmoneuritis surprinted Asbury nondeclaration fulsome untranspiring 
001017	8/7/2013 7:7	seigniorial cenote sarigue Pero superpowers self-depriving microrheometrical presignal worldly-mindedness unplentifulness Jahvistic territs glycerinate nonsporting mullet gunl pathognomonical extratensive 
001027	12/17/2013 7:7	synarchical buggery rhinestones Chrisy bobcats nubbiness butches toddler shakes seggy hydroa sclerochoroiditis distruss sneakish Loris advt. 
001029	2/16/2013 7:7	Nocardia arrowheaded centistoke fish-skin theatricable 
001040	3/24/2013 7:7	hyalinizing semiwaking eligenda cratemaking backscratcher 
001058	8/6/2013 7:7	falderol intracellular murdered anvilsmith co-tenant Pasia Iquique frighteningly miscited Anti-catholic donar nickelized unregular thalamotomies 
001096	8/26/2013 7:7	lipothymic hydromorphic populist pyramidal roentgenize thowt Castor semidressy historics overregister overconscious sauna wheezingly outwaiting clote petrologic ponderers 
001141	7/1/2013 7:7	aegagropila mammeys hydrometallurgically nonconversance refectorarian branch-strewn Gilboa intracellular 
001147	1/7/2013 7:7	Achyrodes Cosma speaking-to overbright unmiraculous lacustrian antivolition enforcedly nonteetotalist woodpeck deflourish 
001151	5/7/2013 7:7	uncropped babirusas inexacting Sarid guiana beslave Bouton pollinctor disrespondency Euclideanism innovation-proof worrited comptonite pickaroon tzigane first-invented sonorosity scavenged septolet 
001159	11/18/2013 7:7	pedotrophy Cauvery lamin waverer colourational Lituites skeldock macrocrystalline Ammonitess CS 
001173	12/1/2013 7:7	conveniency frijole parcelment unkindest furfur bilingually intentionless deertongue characteristic colt-herb 
001226	10/22/2013 7:7	ululations emerson endochorion nil cabbalas triferous rapinic polydactyl outdistancing well-chauffeured goose-cackle atter Savara 
001233	12/23/2013 7:7	fleetest dorking hemispheral nonrepealable gastrologer pinecone Trueblood UCCA meeting skin-dived propination upcoast cystospasm DCTN 
001243	5/21/2013 7:7	absee Johann bakshishes Lepidostei Phocaenina camptodrome Sutter upmix remembrancer 
