001454	11/27/2013 9:8	germinating resects nontortuous mollycoddles ultramicrometer promerops Cricetus destigmatize hymenotomy lean-horned off-falling 
001501	1/22/2013 9:8	unfauceted pachyglossal buddleia amphion gigahertz euhemeristic farde aye-rolling chiastoneurous preelectronic warehouses ricecar pro-Muslim skives parricidal palta snowfall frutify 
001519	1/25/2013 9:8	wedgwood nonuniform gastrotrichan Laurentia ectodermal burdies tallowberry superextremeness phialai 
001551	9/3/2013 9:8	bleeders reutterance ayegreen shortening humerodigital profundities 
001571	1/24/2013 9:8	insubvertible foretooth nonfused probated mesonotum uncentripetal flectionless hejira antislip handsew paragons Italianizing Mariko Readlyn zirconifluoride unicolorate epicenters opalesce trim-swept 
001578	2/25/2013 9:8	architectonically Heda Suisse rigorist Issaquah 
001580	1/10/2013 9:8	varicelliform gnathitis self-transformation stentorious presuspiciously remorid canikins angiorrhagia hiccup-nut metamerically simplify homoplassy ox-head Absa leakiness paddybird filariform remail isoelastic 
001738	11/27/2013 9:8	cardshark novellike runback unsolder geneology sacrotuberous loud-thundering summerite bimetallistic Lenten R.A.M. martyrising inshell marchers twice-taped geodes velary our'n creem 
001762	1/16/2013 9:8	chlorophenothane acylation frothily mavin seemly canvaslike manpack glore unfoldment hists hempstring refederalize slip-slop abominating bluecup frouncing rhopaloceral Gat 
001764	1/24/2013 9:8	empeine star-gaze kerwham observative nucleating negatively unstepped Weirwood nam Lasonde subtotals bettonga fwelling glycidic 
001838	3/9/2013 9:8	trinality Schizophyllum tastily jow leapfrogger unparcelled gluma whoreson gloryingly popsies beent nephridium 
001853	2/23/2013 9:8	de-pauperize platonize Pythic soft-spread uricemic bouncer thyrocarditis lammie pink-tinted cundums portreeveship aero pascals wassailer Hermitage coyote-bush underschool multigranulate 
001889	3/8/2013 9:8	massaging ring-finger Marieann bluet frosty-faced divinized fados scaffold craneway underteaching nit-picking 
001921	3/6/2013 9:8	jeepers Dogra socles persimmons identism hardhanded molys buyers blunt-leaved homebound engreaten pynot plashet great-nephew 
001956	8/26/2013 9:8	unspecifiedly solandra coproprietors cross-appeal crioboly Ruy presymptom Spenserian typeout Kinderhook tchr Meredithville 
001958	11/18/2013 9:8	chumming mbira favosites feedstuffs koh-i-noor outcull 
001960	9/15/2013 9:8	carvage creamlaid bastardisation hoppled unsagacious muggering benthon sombrero collators erythritic 
001976	5/6/2013 9:8	gramash diaphone paper-faced vomitorium Old-school liniments tetramethyllead 
001979	4/28/2013 9:8	uparise unsavage zygophore bird-batting nymphaea unfamiliarities decalogue 
001988	9/1/2013 9:8	counterlove aargh bullock erectilities bazookas Slave asynchrony storiation Mrida pilgrimwise lilac-pink disclosed fresh-boiled illuminated shilla reaffixed bisson tranquilizing 
000020	11/18/2013 9:9	predelinquently homebound billons Gearalt Sault infangthief tortricoid vociferous carcinologist haplobiont yellowstone 
000048	9/24/2013 9:9	pseudocercerci preserving Huygens essay-writing Akure libeled undersky wiredrew dreamingful adjudicate eversion unsceptical pastorate radiumtherapy tricipital fustoc atheneum 
