001893	12/3/2013 19:0	godforsaken evening-dressed nonsuppressiveness undiaphanously Uranicentric wickednesses turn-to untemperance 
001960	11/5/2013 19:0	reenforcing mandalas hawk's-eye Cassell besouth zonure bambocciade 
000105	4/12/2013 19:1	sheol new-sprung rubbliest Chem polyprothetic nudging unilateralism WRA yellow-labeled nonoppressiveness myelines Gallicization snookums intensifier antbird undialled feldspathoidal triskele 
000110	5/11/2013 19:1	puntal noodging circuiteer triakistetrahedron napooh PSM empty-armed shrimpishness installs bluchers self-doubt nattier connexivum motor-mindedness 
000151	8/18/2013 19:1	pearl-fishery arthrempyesis stylopharyngeal Reykjavik Ioskeha cornier horse-faced louie nonsentient evaporatively Zoharite pick-off Sionite two-toned tells Dinan head-high guetre Quesnel 
000160	1/8/2013 19:1	stibialism reascension cat's-feet disenchanted trailerist treaty-favoring dispending men-of-the-earth 
000202	10/28/2013 19:1	papillulate parepigastric sugar-chopper coupee pompadours Canelo dissolubility 
000228	2/21/2013 19:1	outtells mum sansi Bo lutelet 
000237	5/5/2013 19:1	Hsian rumakis yodelers crowders straitened paganising flamboyances butanol secretarial 
000241	8/24/2013 19:1	ice-island extravagance adumbrate addleheaded justifably poeticise Andorre civilisedness keypunching trumpetleaf rabble-roused IMAP3 columbite bel perequitate unthought-of 
000261	12/24/2013 19:1	Leucifer resourcelessness wild-fire fossilology Enriqueta lease-pardle OOPS self-existent nonprudent amphistome turn-up banderol underking oenotheraceous pelage 
000303	3/13/2013 19:1	unflavored Rianon celibate lobus cobelief polygenes comfortably leukocyte Hibernology comm cre 
000355	5/8/2013 19:1	unantiquated Percomorphi provisions blips deaconize ingrandize GECOS 
000430	5/9/2013 19:1	unstern ripe-colored bernicle viburnums catting 
000468	5/2/2013 19:1	whip-bearing nameplate flibbertigibbety Re-americanize fire-pan cotted hydriatry hypopituitary Anglo-australian Nephrolepis hexadiine paddle-wheel oldnesses brumstane behight extrinsic dieselization glyptolith 
000468	9/16/2013 19:1	Trema tippleman primings Modesto Hoyt giant-sized noninformatively garbleable attired toolmaker trapeziums Piasa unclinch recarpet Andra burgherage misobey Piercy 
000581	4/18/2013 19:1	amvis ruche tappen amanita Benjamite Justin peracute patten diamantiferous Cos overjoyfulness gyps ajoint matrilocal 
000605	2/1/2013 19:1	unlimited bicostate tinted unfurthersome synthete meato- ousters unmediative fanner grainage blockers unshaven curvi- coded 
000612	12/25/2013 19:1	anticonservative longwise disilluminate squirelike bichromated lobated unchlorinated 
000621	12/1/2013 19:1	raven-black NEWS crabbery galvayning accentuations possessors Quiina switchback 
000630	10/27/2013 19:1	preinheritance acapulco dolina ansa mediatize paragenic semistriated FOIRL semiabstracted unnominalistic lucrify Directory semiprogressiveness deaf-muteness fire-clad 
000632	8/15/2013 19:1	fasciolar estuous Donato rationalizes shipwrecks elongated obtainably 
000696	2/3/2013 19:1	equinal penicillately purveyance mirkest Publican diffinity postluetic progressionally saddle-backed apivorous galvanology atlantodidymus superinformal unfundable requitals 
000732	4/19/2013 19:1	Baculites Josephson charango sturdies invalidities overseeds Renie bouillone unsittingly dispensatress nonimperativeness anticipations brownly 
000831	8/5/2013 19:1	bitte spindle-shinned Almohade Stonybrook harbinger-of-spring perioecid cottontop cleistogamy stunk slackening Igorot lusterer heredia 
000868	12/23/2013 19:1	balanops gradus acetnaphthalide metria slow D.D. brabblers grassiest burnt Psilotum subcutaneously apologiae byrrus 
000879	3/22/2013 19:1	irrational returning produces regalness afore-heard Argante Claxton Pernettia 
000946	8/15/2013 19:1	ci- tiresias pentylene reincarnates kegelers unchained opprobriously needn't Rouvin coopt Virg briquetted unseparately Westerfield brighteners Poyang 
000982	1/13/2013 19:1	Barrow rolleywayman conicity junctural asthorin epapophysis oogeny 
001007	5/19/2013 19:1	curratow doggy tongue-garbled anachronistical bescoundrel loral swiftness Wolds cockily aefald stickouts copyedit mastigoneme squeaking plesiobiotic baboonish feasted unaggressiveness 
001032	2/20/2013 19:1	madrier northern flukewort maced destuffs lycopodium Samaritaness shibuichi conducers misconstrued subjectify Bulgaric roser replial portugais anoxybiosis 
001034	11/25/2013 19:1	fever tablets hermaphrodite brandishers ultrastructural swanpan quadraphonic scolecospore papayas semirelief Hanoi fellatrix Moyer Allbee err Wei unreligiously 
001074	8/8/2013 19:1	collin ithyphallic self-shadowed featy skippering brother unaggressiveness hormogon actinoblast 
001077	3/26/2013 19:1	mealtime hamburger on-ding blood-spavin admonitorily reprehensive actinic Ramean iridentropium jackstones uneulogised extemporise 
001143	2/21/2013 19:1	planted Tenuirostres exalate habitancy baclin eightsome avenary girdlecake Pelotas yecchy canales fornication tinkling concredit 
001168	7/12/2013 19:1	quinquejugous dogmatised telergically starting cryptomnesic monomachist KG vaginoscope aggrandisement Digger caprifoil Gelidium transistorizing Julyflower overcured B.B.C. anterooms 
