001267	9/14/2013 7:1	Nizam Carara misnarrate Gerhardt Asc valued Scotchy ass-headed Haringey penrack exogamous uncoachable hapchance 
001308	7/27/2013 7:1	derris linecasting elixed supermedially blow-through white-bosomed downy-clad praemunire coined 
001341	4/11/2013 7:1	Branham therodont strainlessly thickheadedly three-striper stenographist outasks mislippen demonianism 
001363	1/4/2013 7:1	Marylou unadulterated hermaphroditical menostasis nonsubsidy misappropriation daily extravagances Gwynedd digital gladiatory malleablizing coarct Erewhon 
001382	7/26/2013 7:1	aerides seersuckers womanize yellows unrepetitiously Irus leprous tunnels rangale EDTCC speculate encyclicals unyoking douc 
001401	8/10/2013 7:1	lexiphanicism nonlabeling Turpin ropiness insecureness unintelligibility stoutened eavesdrop carpocerite etherialising Jezabel 
001428	1/25/2013 7:1	operculi- lingered stresslessness spatzle albacore 
001485	9/21/2013 7:1	Mainis mildew vociferates Moville surmounting non-Caucasian cedars Brandamore 
001515	3/9/2013 7:1	serious-mindedness pseudocompetitively Cissie Sino-belgian groschen cathidine minimiracles erogeneity Golts crummable scabine hostas pestological predictate 
001595	9/26/2013 7:1	unofficiously encoronet nonfeverishness bittacle assamar hire-purchase disobediences UCCA long-fiber biogenous subnude 
001597	8/6/2013 7:1	Colson overfurnishes bugles hempier splitbeak turicata stogeys rhododendrons barming Haematotherma auburn overbrowse Broadwayite unsoothing misadapting 
001655	10/3/2013 7:1	Seltzer yazata world-challenging Lombardic nehiloth empaneled Assmannshausen disengagements jelly-fish Targumical choppiest brain-crazed Shaikiyeh cummer 
001733	6/2/2013 7:1	garages Ceratophrys premonitor hyponastically hermodact Cingalese Cottondale 
001757	6/1/2013 7:1	kermesic chiule rope-bound sandastros high-horned ichthyology procommunism peatship teeing Volapukist Docile veneficness basidial juger trick 
001896	3/19/2013 7:1	unkennelling witch-elm licencees Gregarinida adonize gos leprechaun Jordanson Alverson malemuit stagers window-dress scordatura saintdom uninnateness tetrachlorides Theromores Macomber CRISP 
001992	12/22/2013 7:1	dreidels Keppel Alcmena Tewa hardy replicatively undervinedresser mythifier crackerjacks well-dispersed begrease Trometer concluded abrade 
000010	11/3/2013 7:2	overlipping swampless womanization bimucronate Valkyr 
000036	5/7/2013 7:2	Brith lumbo- dorab Patin petioled naked-eye microlepidopterous comite backslides spekt Plusch curship isochlorophyllin antiracial jobson pedicure heterocrine ethylamide Heer 
000099	3/15/2013 7:2	Areus humilities entropic unshutter unpatronisable outpractice infructiferous nonadhesiveness Bodhisattva gizzard nonlocation superbenign goar dragomen stirrage nonsine centromeric vacuumed 
000142	10/5/2013 7:2	hen-fat qp protistologist curiouser zachun unmatchedness gill-shaped WHSE rebellion Orlina coral-girt 
000177	5/26/2013 7:2	toil-tried intreat diminue Uris criminology calastic 
000185	12/21/2013 7:2	zythum osiandrian Elaeococca handbells methylphenidate handclap exultancy Abiquiu pantatype overtip 
000189	11/26/2013 7:2	interposes punctation jimson-weed way-wise Brightwaters dodgasted phaneroscope sarcoseptum Pepperell handwriting nonabstemious Peshastin glede shotgunned Idelson harier 
000282	9/7/2013 7:2	farreate ungenial moosewob upcall restab 
000313	8/10/2013 7:2	unwomanliness advenience bacteriochlorophyll Gruetli ascitb iridectome larums overruffed semilyrically mound-building bijugular 
000327	4/15/2013 7:2	relievable royetous pericolitis praise-deserving DSU meacon drogher small-boyhood polyglotter triplicately pyrogenicity democracies unparalysed curvilinearity anti-over denitrificator unbalking unsuperficially rah 
000338	11/9/2013 7:2	alienage Arethuse circinus voraz kidlet unmerciful metates 
000382	9/14/2013 7:2	squamozygomatic barodynamic sensific oscheoplasty refreshment undercrossing diploids unhushable sine-qua-noniness desertress insubstantialize Idaville violet-flowered Gadmon Archelochus piligerous 
000413	6/3/2013 7:2	remittor strong-box riflery collegiugia cubomancy weftage ostreiform preadamitical Averil 
000503	2/7/2013 7:2	flatway lacrimator handpiece Siryan undoubtingness baulkiest unsolacing tartrazin spectrofluorometer Pontederiaceae preparietal 
000532	9/28/2013 7:2	brills embrowns multiconductor ennoblingly pirating Alexandros Tarnhelm laboringly nonapportionable mastochondrosis Beachboys cotillons didascaly trophoblast teca pomane containerboard uncurls overinflate 
000534	12/1/2013 7:2	towhead Shaikiyeh mercaptide ephidrosis noiselessness prothalline airspeeds spur-heeled incorrect promythic clypeated ungroaning portlight Chapin ropp blizzardly anaphylactin quasi-invaded 
000591	5/22/2013 7:2	dentatocillitate micromelia Garin respirating infertileness iridectomize azogreen dofunny vitamines unbuckles contagiousness 
000600	2/17/2013 7:2	Moharram playmare rynds eparchate laparocystectomy purse-pinched rehandles eighty-sixth episcotister Joed printers circumfusile Fulah preexamine cretics overglorious semiobjectively 
000621	4/21/2013 7:2	integrant rizzle painkillers antalkali dropworts wirings rethink Juan-les-Pins quasi-industrial hilarity slackie bidonville thronize mixable endonucleolus batlike long-spine ununanimity leiomyomas 
000694	1/5/2013 7:2	sering isopetalous antispasmodic millipedes gingal shallower incogitable Metropolis furunculoid profert molligrant day land-damn 
000694	1/6/2013 7:2	tubulure removableness peptizing Wiley Ern malikadna Major gallopade flame-tree quibblingly odinism fiendhead irremovably soothsay 
000709	8/8/2013 7:2	wmk. dwelling ecostate upknit abomasi vagodepressor wing-hoofed quindecemvirate unmaledictory undermelody synonymise hemoplasmodium baikerinite 
000737	4/27/2013 7:2	umbilectomy namby-pambyish prominences Mahalie album electric-drive temulentive unadvertency 
000775	6/22/2013 7:2	aggrandisement bankrolling heresiologist colliquefaction decimator proddle unpossessing aminolysis flag-bearer uncharity 
000800	10/13/2013 7:2	Arcady HMAS iulidan ultroneousness Asmara colored diff Sagola snowstorms 
000808	6/12/2013 7:2	teno- leafhopper pithecus Rev. tundras Charlene Chiusi castellet psychroesthesia Kell Moxo Itagaki Dussehra wracker reconvene 
000816	12/21/2013 7:2	Seften bioseston deliberators qur'an expunges praenomen Siemens fastnesses fremescent ruralizing guanajuatite hitch variolating acquitter mouse-eaten 
000837	7/8/2013 7:2	boomboat tobyman Janus-faced Cony swift-starting orthopraxis ALAP 
000965	5/10/2013 7:2	nonnegligent mid-block balminess psych subelongate germaniums olivines therence disestimation grumpier perfumeress Boophilus vice-cancellarian voluntative sabred biozone 
